HowlWater +Hidden, HardRock, DoubleTime, NightCore on 1/2/2016 11:54:01 PM
Count 300: 258
Count 100: 93
Count 50: 9
Count Geki: 15
Count Katu: 40
Count Miss: 0
Total Score: 4692634
Max Combo: 526
Is fullcombo: False
Mods: Hidden, HardRock, DoubleTime, NightCore
0(0): (76.15625,159.1489) None 0
48749(11): (59.97136,202.2813) K2 33.3747284631308
48775(26): (76.10416,271.1216) K2 70.7054195953803
48796(21): (104.8542,314.686) None 52.1959901745417
48801(5): (107.1328,316.2827) None 2.7823512573926
48824(23): (118.3958,323.9658) None 13.6339583652125
48850(26): (148.3307,340.2988) None 34.100817318399
48876(26): (159.5938,347.7695) None 13.5154965689861
48900(24): (167.5104,352.5815) None 9.26435006021213
48909(9): (172.0938,354.4272) K2 4.94104894594425
48925(16): (178.7344,355.1304) K2 6.67773998109429
48952(27): (195.2839,354.0977) K2 16.581689722006
48973(21): (205.8177,350.9702) K2 10.9882658107228
48992(19): (222.25,345.1401) K1, K2 17.4358981231426
49000(8): (224.8281,345.521) K1, K2 2.60607909906094
49026(26): (249.1771,342.9575) K1, K2 24.4835724924483
49037(11): (262.6016,341.0313) K1 13.5619817410678
49050(13): (265.4531,341.2656) K1 2.86110980874008
49052(2): (270.8828,339.2954) None 5.7761114973229
49075(23): (283.4609,331.0483) None 15.0407158376923
49089(14): (286.5859,328.8584) K2 3.81593169492375
49101(12): (292.263,320.897) K2 9.77820051025175
49124(23): (299.151,311.7417) K2 11.4570563949224
49140(16): (305.388,306.5195) K1, K2 8.13458787768549
49149(9): (311.7943,304.769) K1, K2 6.64116181868491
49176(27): (322.1588,301.1436) K1, K2 10.9802833958442
49198(22): (326.8203,298.4116) K1, K2 5.40308872755958
49217(19): (332.6667,293.0063) K1 7.96224878900791
49225(8): (334.2552,291.1387) K1 2.45177613234576
49232(7): (335.5833,289.5786) None 2.0488518860351
49251(19): (339.1641,283.4995) None 7.05531441010259
49273(22): (342.5625,275.4063) None 8.777759812338
49278(5): (344.5417,267.2397) K2 8.40303284941941
49299(21): (349.75,246.0728) K2 21.7982467346259
49308(9): (350.9088,242.7769) K1, K2 3.49367931896701
49326(18): (361.0391,213.8389) K1, K2 30.659918663663
49348(22): (369.5026,189.1123) K1, K2 26.1349431037685
49375(27): (379.8021,141.9517) K1, K2 48.2721634600206
49388(13): (384.8021,108.0332) K2 34.2850526134981
49400(12): (387.7708,87.4668) None 20.7795659580596
49402(2): (387.9662,86.22168) None 1.26035218444979
49423(21): (392.263,60.07422) None 26.498156987356
49449(26): (393.9688,37.25195) K2 22.8859295638165
49450(1): (393.7474,36.70264) K2 0.592250216824275
49476(26): (387.5755,24.24414) K2 13.90347574122
49486(10): (384.151,22.36914) K1, K2 3.9042056689885
49498(12): (379.2813,22.36914) K1, K2 4.86968994140625
49525(27): (334.6458,54.5957) K1, K2 55.0534174288013
49551(26): (289.3984,108.6265) K1, K2 70.4745024573509
49568(17): (257.0938,156.5562) K2 57.800022443878
49575(7): (255.6745,159.5811) K2 3.34132898556648
49591(16): (231.5208,210.9312) None 56.7471042352924
49600(9): (231.4427,215.7651) None 4.83453886986862
49627(27): (232.3151,242.1982) None 26.4474823690934
49650(23): (236.9375,245.9116) None 5.92925348015923
49653(3): (237.237,245.9116) K2 0.29949951171875
49665(12): (240.7917,245.9116) K1, K2 3.55470275878906
49675(10): (248.8125,243.2383) K1, K2 8.45457148357175
49702(27): (274.737,230.7578) K1, K2 28.7722528992973
49725(23): (311.2734,212.5718) K1, K2 40.8122510477313
49750(25): (410.9219,162.0127) K1, K2 111.740975380988
49772(22): (456.7292,133.9683) K2 53.7102851038347
49776(4): (464.4245,126.7612) K2 10.5432553617301
49786(10): (475.6354,115.98) None 15.5537338080646
49800(14): (487.3281,100.7603) None 19.1926635026329
49825(25): (496.8333,75.33789) None 27.1412612296656
49846(21): (485.8438,62.52051) K2 16.8835528710948
49852(6): (479.4375,62.88672) K2 6.41676933791111
49873(21): (458.1094,64.12451) K2 21.3639824397185
49900(27): (388.1745,80.11328) K2 71.7393325113345
49927(27): (309.151,103.646) K2 82.4530311615885
49950(23): (240.9609,128.9146) K2 72.7213222017043
49951(1): (221,137.0591) None 21.5585412247981
49975(24): (189.8021,149.0781) None 33.4330026041283
50002(27): (186,149.1733) None 3.8032851573705
50023(21): (186,148.0015) None 1.17179870605469
50025(2): (186,147.9429) K2 0.05859375
50050(25): (190.0885,141.2852) K2 7.81286144757102
50077(27): (191.8594,139.4028) K2 2.58447955758705
50098(21): (191.2734,139.4028) K2 0.58599853515625
50125(27): (190.2578,139.4028) K2 1.01560974121094
50151(26): (190.2318,139.4028) K2 0.0260009765625
50174(23): (190.388,139.2197) K2 0.240681059011479
50200(26): (190.2969,134.686) K2 4.53460649459162
50227(27): (193.9167,132.6646) K2 4.14596420180801
50250(23): (196.2604,131.7856) K2 2.50311538389387
50251(1): (196.5729,131.7856) None 0.3125
50275(24): (197.3672,131.5073) None 0.841641407581345
50301(26): (199.1641,130.1816) None 2.23300068288266
50323(22): (200.4271,129.4053) None 1.48249714496002
50350(27): (202.2891,128.834) None 1.94767317822175
50372(22): (203.0833,129.2441) K2 0.893833994466669
50376(4): (203.0964,130.0718) K2 0.827801530035806
50398(22): (203.1354,134.4224) K2 4.35077600933578
50425(27): (196.0391,164.2393) K2 30.6497271502532
50452(27): (184.6328,198.9707) K2 36.5564453561401
50474(22): (178.9688,216.2925) K2 18.2243082600995
50492(18): (154.9583,295.936) None 83.1840881908114
50499(7): (154.099,302.1616) None 6.28460933801179
50526(27): (149.9453,335.8677) None 33.9610876681647
50548(22): (151.4036,340.1597) None 4.53297134398654
50575(27): (153.3958,342.8696) None 3.36339550348296
50581(6): (153.8255,342.9063) K2 0.431268222018291
50598(17): (160.8438,342.4595) K1, K2 7.03250353826529
50601(3): (161.6901,342.1592) K1, K2 0.897995846586823
50624(23): (166.5729,340.4526) K1, K2 5.17246122617706
50650(26): (212.875,322.0615) K1, K2 49.8208481536506
50662(12): (231.1563,313.7632) K2 20.0765337259243
50676(14): (265.4141,297.3789) K2 37.974230945665
50686(10): (282.8229,289.4688) None 19.121621086342
50700(14): (309.0208,279.3613) None 28.0801020718865
50725(25): (357.7578,261.7173) None 51.8324830273679
50751(26): (386.7813,251.3901) None 30.8060723298253
50767(16): (389.4375,250.5991) K2 2.77146556830561
50775(8): (390.4922,250.3721) K2 1.07884057900048
50800(25): (386.6901,251.2656) K2 3.90566843627011
50805(5): (385.6354,251.5952) K1, K2 1.10499106162721
50827(22): (379.6588,254.0708) K1, K2 6.46902352606879
50850(23): (373.2396,256.7075) K1, K2 6.93963326604986
50875(25): (357.224,257.6963) K1, K2 16.0460896221461
50901(26): (343.2396,256.4438) K1, K2 14.0403831872851
50923(22): (329.4635,252.855) K1, K2 14.2358752963564
50950(27): (284.2031,232.1055) K1, K2 49.7900190736736
50956(6): (265.375,222.313) K2 21.2223965284997
50976(20): (238.1354,205.167) K2 32.1866530787429
50998(22): (221.1563,193.1772) K2 20.7857084496723
51025(27): (156.599,138.0405) K2 84.8981780483158
51031(6): (152.0417,134.1294) None 6.00547041085098
51052(21): (140.0234,128.0503) None 13.4682922985365
51075(23): (127.4583,123.8462) None 13.2497689163409
51100(25): (102.862,110.9482) None 27.7729429070734
51126(26): (91.20834,102.8477) None 14.1924524864634
51129(3): (91.20834,102.8477) K2 0
51143(14): (80.85677,96.99561) K2 11.8912551468547
51150(7): (79.90625,96.51221) K2 1.06638459981217
51175(25): (73.96875,95.06934) K2 6.11029960204668
51176(1): (73.34375,95.06934) K1, K2 0.625
51201(25): (70.94791,98.55566) K1, K2 4.23018244354501
51223(22): (70.7526,103.1992) K1, K2 4.64765244756126
51250(27): (75.47916,117.1372) K1, K2 14.7176102323029
51276(26): (84.15104,134.9204) K1, K2 19.7849334184606
51298(22): (93.8776,155.0986) K1, K2 22.4001355317631
51300(2): (95.54427,158.1089) K1, K2 3.44088635545826
51316(16): (116.0521,192.8696) K2 40.3593485374963
51325(9): (128.6953,209.6714) K2 21.0273871798794
51333(8): (141.3516,226.4658) K2 21.029355612187
51352(19): (173.1875,264.9033) K2 49.9095702909196
51374(22): (197.7188,292.2593) K2 36.7441995002906
51377(3): (213.3177,306.9956) None 21.458899819284
51400(23): (231.5469,322.5962) None 23.9933761070094
51427(27): (257.8099,344.708) None 34.3318746856499
51448(21): (266.2604,352.208) None 11.2987149049103
51475(27): (273.8646,358.3457) None 9.77215246802242
51487(12): (275.6875,359.0269) K2 1.946021114209
51502(15): (276.9635,357.8623) K2 1.72754973698839
51524(22): (276.6771,353.5776) K2 4.2942601642212
51550(26): (267.7838,330.0522) K2 25.1502657961134
51576(26): (261.2213,297.7817) K2 32.9309901322761
51599(23): (254.6328,251.5073) None 46.7410947990223
51625(26): (242.7188,155.5747) None 96.669564062772
51652(27): (238.5651,73.93896) None 81.7413535896138
51674(22): (241.8854,21.10938) None 52.9338136492587
51691(17): (245.4792,11.57324) K2 10.190846020315
51700(9): (245.6354,12.73047) K2 1.16772415327764
51716(16): (246.0521,15.83594) K1, K2 3.13330114565907
51727(11): (245.0885,18.95605) K1, K2 3.26551683018714
51749(22): (241.5078,31.47314) K1, K2 13.0191772933957
51775(26): (236.9375,64.61523) K1, K2 33.4557242221739
51778(3): (236.9375,64.61523) K2 0
51797(19): (238.4349,82.46436) None 17.9118366807515
51801(4): (241.7813,94.31494) None 12.3139973498738
51825(24): (256.7422,146.3462) None 54.1394573818092
51850(25): (283.8906,203.7754) None 63.5228220767158
51877(27): (320.7266,248.5703) None 57.9954574066389
51886(9): (327.6927,253.4482) K2 8.50413896010524
51899(13): (335.5052,258.6045) K2 9.36069134110201
51907(8): (342.7318,263.2847) K2 8.60978621793042
51911(4): (344.4375,264.5225) K1, K2 2.10748774909014
51925(14): (350.1016,269.0562) K1, K2 7.25510745574296
51951(26): (357.4583,274.7764) K1, K2 9.31889679375861
51974(23): (361.4688,277.457) K1, K2 4.82387055943593
52000(26): (363.6042,279.3101) K1, K2 2.82732507881878
52026(26): (363.9037,279.3687) K1, K2 0.305183161837021
52049(23): (365.375,279.4126) K1, K2 1.47196779044666
52075(26): (371.625,280.8994) K1, K2 6.42441616225896
52101(26): (382.875,282.6572) K1, K2 11.3864962783873
52124(23): (391.8333,283.0601) K1, K2 8.96736831065652
52150(26): (400.5963,282.7231) K1, K2 8.7694771665167
52176(26): (404.776,280.98) K1, K2 4.52859754908638
52199(23): (405.7917,279.7935) K1, K2 1.56187579203605
52225(26): (402.8359,271.7148) K1, K2 8.60241909535639
52251(26): (401.9896,263.0649) K1, K2 8.69120573091116
52252(1): (401.9896,263.0649) K1, K2 0
52273(21): (402.5755,247.3984) K1, K2 15.6774561596133
52288(15): (403.6172,236.7637) K1, K2 10.6856002893439
52299(11): (405.8177,214.7837) K1, K2 22.089871312019
52306(7): (406.625,205.9946) K2 8.82610769127431
52327(21): (409.0078,163.2505) K2 42.8104594677408
52339(12): (409.3594,149.437) None 13.8179808764297
52348(9): (409.9844,135.9092) None 13.5422316769912
52375(27): (413.6563,107.96) None 28.1893674893956
52402(27): (417.0547,99.25146) None 9.34813693205165
52424(22): (417.7188,97.75) None 1.64177764526397
52449(25): (411.7813,103.8584) K2 8.51859364691452
52450(1): (411.3516,104.3638) K2 0.663391561119328
52476(26): (399.4635,119.1514) K2 18.9736600796681
52500(24): (386.3385,137.5132) K2 22.5703647816977
52525(25): (361.9505,174.9619) K2 44.6898164669459
52546(21): (324.6979,243.9048) None 78.3637635765508
52551(5): (320.4792,252.9063) None 9.9410518966243
52575(24): (301.3906,293.8999) None 45.2200192851673
52600(25): (288.0703,328.6899) None 37.2528469602924
52627(27): (283.513,346.0117) None 17.9112552077906
52637(10): (282.1979,350.3257) K2 4.5100212302491
52647(10): (282.1979,350.3257) K2 0
52666(19): (277.875,352.6694) K1, K2 4.91735686329694
52671(5): (275.0104,354.0903) K1, K2 3.19763167414598
52675(4): (274.2292,354.5884) K1, K2 0.926507080316027
52701(26): (269.8542,357.3057) K1, K2 5.15017122243296
52724(23): (267.6667,358.2651) K1, K2 2.38864541292544
52750(26): (264.2162,355.8994) K1, K2 4.1835933017686
52777(27): (259.9453,351.9224) K1, K2 5.83584227868865
52800(23): (255.5833,348.6704) K1, K2 5.44082442923166
52824(24): (245.6354,340.3647) K1, K2 12.9593830651085
52825(1): (245.6354,340.3647) K1, K2 0
52851(26): (219.8411,310.8042) K1, K2 39.2322422256968
52861(10): (205.9219,292.3472) K1, K2 23.1171951384377
52874(13): (201.4818,286.0923) K1, K2 7.67062650275327
52892(18): (171.625,239.9644) K2 54.9473380365935
52900(8): (151.4557,200.0254) K2 44.7428638140581
52927(27): (129.138,136.4219) K2 67.4053791403838
52937(10): (123.6563,112.0396) None 24.9909182128928
52949(12): (123.6563,112.0396) None 0
52975(26): (119.5026,82.46436) None 29.8654930091231
53002(27): (116.5208,59.64941) None 23.0089814643293
53024(22): (116,50.64063) None 9.02382253729039
53048(24): (114.5417,46.12891) K2 4.74154387799413
53050(2): (114.5417,46.12891) K2 0
53054(4): (114.5417,46.12891) K2 0
53073(19): (112.237,46.1875) K1, K2 2.30544737239623
53077(4): (111.9375,46.48047) K1, K2 0.418963776472778
53098(21): (110.7005,47.65234) K1, K2 1.70395125133768
53125(27): (109.6198,54.06104) K1, K2 6.4991802477754
53151(26): (109.3594,60.77002) K1, K2 6.71403215119507
53175(24): (108.9688,67.89648) K1, K2 7.13715324746061
53199(24): (107.3542,80.25244) K1, K2 12.4610111757056
53227(28): (105.2448,96.74658) K1, K2 16.6284775789867
53250(23): (104.5417,105.6895) K1, K2 8.97051302864216
53275(25): (103.8776,119.2393) K1, K2 13.5660693179235
53302(27): (103.5781,130.958) K1, K2 11.7225155582013
53325(23): (103.0833,140.2964) K1, K2 9.35150907307528
53350(25): (100.1667,160.5625) K1, K2 20.4748933605859
53377(27): (95.88281,178.0234) K1, K2 17.9787370027666
53398(21): (91.96354,191.0532) K1, K2 13.6064838461381
53400(2): (91.57291,192.3569) K1, K2 1.36096152548015
53425(25): (80.53125,221.6611) K1, K2 31.3153998854683
53434(9): (74.30729,237.3203) K1, K2 16.8507588956002
53451(17): (65.7526,258.3994) K1, K2 22.7488866582127
53468(17): (61.36458,268.6606) K2 11.1600615406158
53474(6): (61.36458,268.6606) K2 0
53477(3): (49.04688,293.519) None 27.742849388334
53500(23): (42.10677,306.146) None 14.4085333171887
53527(27): (33.08333,323.4019) None 19.4727560746949
53550(23): (28.29167,332.9233) None 10.6591506534566
53575(25): (24.09896,340.1743) None 8.37588619846472
53601(26): (23.29167,337.3691) None 2.91902894337431
53612(11): (22.97917,334.5786) K2 2.80794031041889
53624(12): (22.35417,329.3198) K2 5.29582933786702
53650(26): (21.52083,303.1138) K2 26.2192402320805
53664(14): (21.52083,284.144) K1, K2 18.9697875976563
53676(12): (22.1849,258.1211) K1, K2 26.0313904135863
53685(9): (22.71875,246.4097) K2 11.7235563947732
53698(13): (23.73438,224.7446) K2 21.6888927334944
53707(9): (25.21875,197.6304) None 27.1547973484217
53724(17): (26.80729,164.2393) None 33.4288630332023
53752(28): (28.8125,125.4575) None 38.8336119958015
53774(22): (29.29427,105.9897) None 19.473756589034
53799(25): (28.23958,88.87305) None 17.1491164440798
53807(8): (28.14844,88.58008) K2 0.306818063765967
53825(18): (26.57292,83.93652) K2 4.90355605915906
53829(4): (26.57292,83.93652) K1, K2 0
53850(21): (26.26042,82.0249) K1, K2 1.93699547136021
53875(25): (30.96094,79.92285) K1, K2 5.14912629846204
53902(27): (47.88802,79.27832) K1, K2 16.9393465956143
53923(21): (62.31511,82.99902) K1, K2 14.899145905092
53950(27): (97.21094,99.66162) K1, K2 38.6698977203599
53976(26): (136.5599,120.6675) K1, K2 44.6048025679953
53997(21): (171.2604,138.0552) K1, K2 38.8131027841472
54007(10): (206,152.7036) K2 37.7016543011224
54025(18): (278.2005,173.4312) K2 75.1168801040529
54046(21): (316.3646,180.228) None 38.7646032935329
54051(5): (322.7578,181.0557) None 6.4465752674472
54073(22): (349.6198,184.5054) None 27.08260505138
54100(27): (376.2083,186.4683) None 26.6608586450114
54127(27): (390.0625,184.9668) None 13.9353159956278
54150(23): (391.0521,182.6597) None 2.51037811531478
54166(16): (389.0338,179.979) K2 3.35552942295532
54175(9): (385.0234,176.0239) K2 5.63260549149694
54202(27): (375.4662,166.3413) K2 13.6048977582158
54223(21): (366.2083,155.626) K2 14.1607055585881
54250(27): (337.7578,118.0161) K2 47.1586284507504
54271(21): (322.9792,99.1709) None 23.9488897178948
54277(6): (319.151,94.46143) None 6.06910777288887
54300(23): (305.1927,77.25684) None 22.1547379395579
54325(25): (289.776,55.87744) None 26.3581690404298
54351(26): (277.1979,36.66602) None 22.9627349151985
54359(8): (276.1953,36.16797) K2 1.11948613506143
54375(16): (261,29.43701) K2 16.6193661192525
54391(16): (242.6667,32.82813) K1, K2 18.6442885016489
54400(9): (237.3932,36.73193) K1, K2 6.5612078742864
54427(27): (214.0469,52.12744) K1, K2 27.9655398434641
54450(23): (192.9271,67.27393) K1, K2 25.9896648583534
54451(1): (192.9271,67.48633) K2 0.212394714355469
54475(24): (144.75,103.6826) K2 60.2594604684238
54489(14): (134.0729,113.4385) None 14.4629824791464
54502(13): (119.4115,130.2476) None 22.3047725210215
54523(21): (109.0729,147.7964) None 20.367791993919
54549(26): (103.3438,170.1865) K2 23.1114410452124
54550(1): (103.3438,170.1865) K2 0
54571(21): (100.9479,197.7109) K1, K2 27.628494856825
54576(5): (101.2604,200.311) K1, K2 2.61880966701224
54600(24): (102.6667,212.2715) K1, K2 12.0428871039
54625(25): (114.8021,236.2729) K1, K2 26.8948933887022
54652(27): (134.7109,265.0645) K1, K2 35.0045339632459
54660(8): (141.4297,272.7402) K2 10.2009033430005
54674(14): (157.1589,287.0444) K2 21.2607130491015
54691(17): (192.0938,308.0503) None 40.7638810920753
54700(9): (216.8464,318.0991) None 26.7146027143049
54726(26): (244.8802,327.2983) None 29.5045669028574
54749(23): (259.8542,332.5571) None 15.8705718922736
54765(16): (268.9167,337.9331) K2 10.5370943990765
54775(10): (269.2422,338.563) K2 0.709015461999414
54787(12): (270.2708,340.6138) K1, K2 2.2943189188033
54801(14): (267.4323,339.4858) K1, K2 3.05441497906634
54824(23): (260.4792,335.3403) K1, K2 8.09513324715063
54849(25): (246.0521,322.0396) K2 19.622674982014
54850(1): (245.1536,320.8823) K2 1.46515693273027
54877(27): (220.6875,287.9893) K2 40.9943850479339
54886(9): (212.0156,274.6519) None 15.9087474863633
54898(12): (199.151,253.0601) None 25.1336984829759
54925(27): (158.1745,157.6401) None 103.846279292326
54952(27): (152.276,121.5977) None 36.5218726747304
54958(6): (152.0417,117.9868) K2 3.61849430577759
54963(5): (151.2344,113.6729) K2 4.38879187443315
54974(11): (150.6615,111.439) K2 2.30618858936137
54991(17): (148.0052,104.3711) K1, K2 7.55057219281829
55000(9): (147.0938,102.8477) K1, K2 1.77522087821702
55027(27): (141.4036,94.80566) K1, K2 9.85154213983172
55048(21): (138.6042,92.3667) K1, K2 3.71283069683542
55074(26): (135.2578,89.39307) K1, K2 4.47670846981128
55102(28): (133.7604,87.30566) K1, K2 2.5689413082815
55123(21): (133.2266,85.47461) K1, K2 1.90727296335801
55150(27): (133.3438,80.56006) K1, K2 4.91594811487599
55177(27): (133.7474,78.0332) K1, K2 2.55888643306078
55200(23): (133.9557,77.00781) K1, K2 1.04633354048768
55225(25): (134.0078,76.48779) K1, K2 0.522622278738852
55252(27): (133.5521,77.66699) K1, K2 1.26419013281784
55274(22): (132.0938,81.24121) K1, K2 3.86026837677041
55300(26): (127.1719,94.05859) K1, K2 13.7299082656759
55307(7): (125.1276,99.48584) K1, K2 5.79949544182769
55326(19): (119.9063,113.6289) K1, K2 15.0760759697115
55343(17): (116.0781,124.8643) K1, K2 11.8696861773092
